well_code,well_name,file_name,profile_file_name,log_date,depth_m,temperature_c,point_index,source_sample_count,sampled_point_count,sample_method,profile_point_role,public_product_role
DRP,Drew Point Test Well #1,DRP_81AUG26.txt,DRP_81AUG26,26-AUG-1981,502.92,7.445,128,193,160,evenly_sampled_max_160_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
DRP,Drew Point Test Well #1,DRP_81AUG26.txt,DRP_81AUG26,26-AUG-1981,509.02,7.668,129,193,160,evenly_sampled_max_160_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
DRP,Drew Point Test Well #1,DRP_81AUG26.txt,DRP_81AUG26,26-AUG-1981,512.07,7.777,130,193,160,evenly_sampled_max_160_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
DRP,Drew Point Test Well #1,DRP_81AUG26.txt,DRP_81AUG26,26-AUG-1981,515.11,7.912,131,193,160,evenly_sampled_max_160_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
DRP,Drew Point Test Well #1,DRP_81AUG26.txt,DRP_81AUG26,26-AUG-1981,518.16,8.01,132,193,160,evenly_sampled_max_160_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
DRP,Drew Point Test Well #1,DRP_81AUG26.txt,DRP_81AUG26,26-AUG-1981,521.21,8.162,133,193,160,evenly_sampled_max_160_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
DRP,Drew Point Test Well #1,DRP_81AUG26.txt,DRP_81AUG26,26-AUG-1981,527.31,8.367,134,193,160,evenly_sampled_max_160_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
DRP,Drew Point Test Well #1,DRP_81AUG26.txt,DRP_81AUG26,26-AUG-1981,530.35,8.448,135,193,160,evenly_sampled_max_160_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
DRP,Drew Point Test Well #1,DRP_81AUG26.txt,DRP_81AUG26,26-AUG-1981,533.4,8.558,136,193,160,evenly_sampled_max_160_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
DRP,Drew Point Test Well #1,DRP_81AUG26.txt,DRP_81AUG26,26-AUG-1981,536.45,8.655,137,193,160,evenly_sampled_max_160_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
DRP,Drew Point Test Well #1,DRP_81AUG26.txt,DRP_81AUG26,26-AUG-1981,539.5,8.782,138,193,160,evenly_sampled_max_160_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
DRP,Drew Point Test Well #1,DRP_81AUG26.txt,DRP_81AUG26,26-AUG-1981,545.59,8.971,139,193,160,evenly_sampled_max_160_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
DRP,Drew Point Test Well #1,DRP_81AUG26.txt,DRP_81AUG26,26-AUG-1981,548.64,9.116,140,193,160,evenly_sampled_max_160_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
DRP,Drew Point Test Well #1,DRP_81AUG26.txt,DRP_81AUG26,26-AUG-1981,551.69,9.243,141,193,160,evenly_sampled_max_160_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
DRP,Drew Point Test Well #1,DRP_81AUG26.txt,DRP_81AUG26,26-AUG-1981,554.74,9.368,142,193,160,evenly_sampled_max_160_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
DRP,Drew Point Test Well #1,DRP_81AUG26.txt,DRP_81AUG26,26-AUG-1981,557.79,9.452,143,193,160,evenly_sampled_max_160_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
DRP,Drew Point Test Well #1,DRP_81AUG26.txt,DRP_81AUG26,26-AUG-1981,563.88,9.701,144,193,160,evenly_sampled_max_160_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
DRP,Drew Point Test Well #1,DRP_81AUG26.txt,DRP_81AUG26,26-AUG-1981,566.93,9.808,145,193,160,evenly_sampled_max_160_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
DRP,Drew Point Test Well #1,DRP_81AUG26.txt,DRP_81AUG26,26-AUG-1981,569.98,9.93,146,193,160,evenly_sampled_max_160_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
DRP,Drew Point Test Well #1,DRP_81AUG26.txt,DRP_81AUG26,26-AUG-1981,573.03,10.041,147,193,160,evenly_sampled_max_160_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
DRP,Drew Point Test Well #1,DRP_81AUG26.txt,DRP_81AUG26,26-AUG-1981,579.12,10.252,148,193,160,evenly_sampled_max_160_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
DRP,Drew Point Test Well #1,DRP_81AUG26.txt,DRP_81AUG26,26-AUG-1981,582.17,10.356,149,193,160,evenly_sampled_max_160_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
DRP,Drew Point Test Well #1,DRP_81AUG26.txt,DRP_81AUG26,26-AUG-1981,585.22,10.471,150,193,160,evenly_sampled_max_160_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
DRP,Drew Point Test Well #1,DRP_81AUG26.txt,DRP_81AUG26,26-AUG-1981,588.27,10.601,151,193,160,evenly_sampled_max_160_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
DRP,Drew Point Test Well #1,DRP_81AUG26.txt,DRP_81AUG26,26-AUG-1981,591.31,10.717,152,193,160,evenly_sampled_max_160_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
DRP,Drew Point Test Well #1,DRP_81AUG26.txt,DRP_81AUG26,26-AUG-1981,597.41,10.981,153,193,160,evenly_sampled_max_160_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
DRP,Drew Point Test Well #1,DRP_81AUG26.txt,DRP_81AUG26,26-AUG-1981,600.46,11.115,154,193,160,evenly_sampled_max_160_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
DRP,Drew Point Test Well #1,DRP_81AUG26.txt,DRP_81AUG26,26-AUG-1981,603.51,11.204,155,193,160,evenly_sampled_max_160_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
DRP,Drew Point Test Well #1,DRP_81AUG26.txt,DRP_81AUG26,26-AUG-1981,606.55,11.334,156,193,160,evenly_sampled_max_160_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
DRP,Drew Point Test Well #1,DRP_81AUG26.txt,DRP_81AUG26,26-AUG-1981,609.6,11.451,157,193,160,evenly_sampled_max_160_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
DRP,Drew Point Test Well #1,DRP_81AUG26.txt,DRP_81AUG26,26-AUG-1981,615.7,11.662,158,193,160,evenly_sampled_max_160_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
DRP,Drew Point Test Well #1,DRP_81AUG26.txt,DRP_81AUG26,26-AUG-1981,618.75,11.778,159,193,160,evenly_sampled_max_160_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
DRP,Drew Point Test Well #1,DRP_81AUG26.txt,DRP_81AUG26,26-AUG-1981,621.79,11.878,160,193,160,evenly_sampled_max_160_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
EB1,Echooka Unit No. 1,EB1_75AUG15.txt,EB1_75AUG15,15-AUG-1975,15.24,-5.83,1,96,96,all_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
EB1,Echooka Unit No. 1,EB1_75AUG15.txt,EB1_75AUG15,15-AUG-1975,18.29,-5.702,2,96,96,all_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
EB1,Echooka Unit No. 1,EB1_75AUG15.txt,EB1_75AUG15,15-AUG-1975,21.34,-5.559,3,96,96,all_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
EB1,Echooka Unit No. 1,EB1_75AUG15.txt,EB1_75AUG15,15-AUG-1975,24.38,-5.402,4,96,96,all_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
EB1,Echooka Unit No. 1,EB1_75AUG15.txt,EB1_75AUG15,15-AUG-1975,27.43,-5.278,5,96,96,all_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
EB1,Echooka Unit No. 1,EB1_75AUG15.txt,EB1_75AUG15,15-AUG-1975,30.48,-5.159,6,96,96,all_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
EB1,Echooka Unit No. 1,EB1_75AUG15.txt,EB1_75AUG15,15-AUG-1975,33.53,-5.004,7,96,96,all_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
EB1,Echooka Unit No. 1,EB1_75AUG15.txt,EB1_75AUG15,15-AUG-1975,36.58,-4.903,8,96,96,all_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
EB1,Echooka Unit No. 1,EB1_75AUG15.txt,EB1_75AUG15,15-AUG-1975,39.62,-4.83,9,96,96,all_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
EB1,Echooka Unit No. 1,EB1_75AUG15.txt,EB1_75AUG15,15-AUG-1975,42.67,-4.764,10,96,96,all_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
EB1,Echooka Unit No. 1,EB1_75AUG15.txt,EB1_75AUG15,15-AUG-1975,45.72,-4.7,11,96,96,all_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
EB1,Echooka Unit No. 1,EB1_75AUG15.txt,EB1_75AUG15,15-AUG-1975,48.77,-4.648,12,96,96,all_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
EB1,Echooka Unit No. 1,EB1_75AUG15.txt,EB1_75AUG15,15-AUG-1975,51.82,-4.589,13,96,96,all_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
EB1,Echooka Unit No. 1,EB1_75AUG15.txt,EB1_75AUG15,15-AUG-1975,54.86,-4.552,14,96,96,all_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
EB1,Echooka Unit No. 1,EB1_75AUG15.txt,EB1_75AUG15,15-AUG-1975,57.91,-4.485,15,96,96,all_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
EB1,Echooka Unit No. 1,EB1_75AUG15.txt,EB1_75AUG15,15-AUG-1975,60.96,-4.428,16,96,96,all_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
EB1,Echooka Unit No. 1,EB1_75AUG15.txt,EB1_75AUG15,15-AUG-1975,64.01,-4.361,17,96,96,all_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
EB1,Echooka Unit No. 1,EB1_75AUG15.txt,EB1_75AUG15,15-AUG-1975,67.06,-4.29,18,96,96,all_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
EB1,Echooka Unit No. 1,EB1_75AUG15.txt,EB1_75AUG15,15-AUG-1975,70.1,-4.212,19,96,96,all_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
EB1,Echooka Unit No. 1,EB1_75AUG15.txt,EB1_75AUG15,15-AUG-1975,73.15,-4.141,20,96,96,all_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
EB1,Echooka Unit No. 1,EB1_75AUG15.txt,EB1_75AUG15,15-AUG-1975,76.2,-4.053,21,96,96,all_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
EB1,Echooka Unit No. 1,EB1_75AUG15.txt,EB1_75AUG15,15-AUG-1975,79.25,-3.974,22,96,96,all_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
EB1,Echooka Unit No. 1,EB1_75AUG15.txt,EB1_75AUG15,15-AUG-1975,82.3,-3.881,23,96,96,all_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
EB1,Echooka Unit No. 1,EB1_75AUG15.txt,EB1_75AUG15,15-AUG-1975,85.34,-3.797,24,96,96,all_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
EB1,Echooka Unit No. 1,EB1_75AUG15.txt,EB1_75AUG15,15-AUG-1975,88.39,-3.695,25,96,96,all_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
EB1,Echooka Unit No. 1,EB1_75AUG15.txt,EB1_75AUG15,15-AUG-1975,91.44,-3.613,26,96,96,all_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
EB1,Echooka Unit No. 1,EB1_75AUG15.txt,EB1_75AUG15,15-AUG-1975,94.49,-3.522,27,96,96,all_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
EB1,Echooka Unit No. 1,EB1_75AUG15.txt,EB1_75AUG15,15-AUG-1975,97.54,-3.435,28,96,96,all_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
EB1,Echooka Unit No. 1,EB1_75AUG15.txt,EB1_75AUG15,15-AUG-1975,100.58,-3.349,29,96,96,all_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
EB1,Echooka Unit No. 1,EB1_75AUG15.txt,EB1_75AUG15,15-AUG-1975,103.63,-3.265,30,96,96,all_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
EB1,Echooka Unit No. 1,EB1_75AUG15.txt,EB1_75AUG15,15-AUG-1975,106.68,-3.205,31,96,96,all_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
EB1,Echooka Unit No. 1,EB1_75AUG15.txt,EB1_75AUG15,15-AUG-1975,109.73,-3.127,32,96,96,all_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
EB1,Echooka Unit No. 1,EB1_75AUG15.txt,EB1_75AUG15,15-AUG-1975,112.78,-3.046,33,96,96,all_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
EB1,Echooka Unit No. 1,EB1_75AUG15.txt,EB1_75AUG15,15-AUG-1975,115.82,-2.965,34,96,96,all_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
EB1,Echooka Unit No. 1,EB1_75AUG15.txt,EB1_75AUG15,15-AUG-1975,118.87,-2.774,35,96,96,all_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
EB1,Echooka Unit No. 1,EB1_75AUG15.txt,EB1_75AUG15,15-AUG-1975,121.92,-2.641,36,96,96,all_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
EB1,Echooka Unit No. 1,EB1_75AUG15.txt,EB1_75AUG15,15-AUG-1975,124.97,-2.552,37,96,96,all_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
EB1,Echooka Unit No. 1,EB1_75AUG15.txt,EB1_75AUG15,15-AUG-1975,128.02,-2.47,38,96,96,all_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
EB1,Echooka Unit No. 1,EB1_75AUG15.txt,EB1_75AUG15,15-AUG-1975,131.06,-2.413,39,96,96,all_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
EB1,Echooka Unit No. 1,EB1_75AUG15.txt,EB1_75AUG15,15-AUG-1975,134.11,-2.363,40,96,96,all_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
EB1,Echooka Unit No. 1,EB1_75AUG15.txt,EB1_75AUG15,15-AUG-1975,137.16,-2.316,41,96,96,all_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
EB1,Echooka Unit No. 1,EB1_75AUG15.txt,EB1_75AUG15,15-AUG-1975,140.21,-2.259,42,96,96,all_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
EB1,Echooka Unit No. 1,EB1_75AUG15.txt,EB1_75AUG15,15-AUG-1975,143.26,-2.2,43,96,96,all_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
EB1,Echooka Unit No. 1,EB1_75AUG15.txt,EB1_75AUG15,15-AUG-1975,146.3,-2.132,44,96,96,all_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
EB1,Echooka Unit No. 1,EB1_75AUG15.txt,EB1_75AUG15,15-AUG-1975,149.35,-2.072,45,96,96,all_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
EB1,Echooka Unit No. 1,EB1_75AUG15.txt,EB1_75AUG15,15-AUG-1975,152.4,-2.008,46,96,96,all_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
EB1,Echooka Unit No. 1,EB1_75AUG15.txt,EB1_75AUG15,15-AUG-1975,155.45,-1.927,47,96,96,all_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
EB1,Echooka Unit No. 1,EB1_75AUG15.txt,EB1_75AUG15,15-AUG-1975,158.5,-1.838,48,96,96,all_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
EB1,Echooka Unit No. 1,EB1_75AUG15.txt,EB1_75AUG15,15-AUG-1975,161.54,-1.763,49,96,96,all_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
EB1,Echooka Unit No. 1,EB1_75AUG15.txt,EB1_75AUG15,15-AUG-1975,164.59,-1.697,50,96,96,all_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
EB1,Echooka Unit No. 1,EB1_75AUG15.txt,EB1_75AUG15,15-AUG-1975,167.64,-1.619,51,96,96,all_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
EB1,Echooka Unit No. 1,EB1_75AUG15.txt,EB1_75AUG15,15-AUG-1975,170.69,-1.558,52,96,96,all_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
EB1,Echooka Unit No. 1,EB1_75AUG15.txt,EB1_75AUG15,15-AUG-1975,173.74,-1.496,53,96,96,all_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
EB1,Echooka Unit No. 1,EB1_75AUG15.txt,EB1_75AUG15,15-AUG-1975,176.78,-1.437,54,96,96,all_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
EB1,Echooka Unit No. 1,EB1_75AUG15.txt,EB1_75AUG15,15-AUG-1975,179.83,-1.368,55,96,96,all_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
EB1,Echooka Unit No. 1,EB1_75AUG15.txt,EB1_75AUG15,15-AUG-1975,182.88,-1.294,56,96,96,all_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
EB1,Echooka Unit No. 1,EB1_75AUG15.txt,EB1_75AUG15,15-AUG-1975,185.93,-1.244,57,96,96,all_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
EB1,Echooka Unit No. 1,EB1_75AUG15.txt,EB1_75AUG15,15-AUG-1975,188.98,-1.192,58,96,96,all_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
EB1,Echooka Unit No. 1,EB1_75AUG15.txt,EB1_75AUG15,15-AUG-1975,192.02,-1.137,59,96,96,all_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
EB1,Echooka Unit No. 1,EB1_75AUG15.txt,EB1_75AUG15,15-AUG-1975,195.07,-1.085,60,96,96,all_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
EB1,Echooka Unit No. 1,EB1_75AUG15.txt,EB1_75AUG15,15-AUG-1975,198.12,-1.023,61,96,96,all_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
EB1,Echooka Unit No. 1,EB1_75AUG15.txt,EB1_75AUG15,15-AUG-1975,201.17,-0.93,62,96,96,all_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
EB1,Echooka Unit No. 1,EB1_75AUG15.txt,EB1_75AUG15,15-AUG-1975,204.22,-0.829,63,96,96,all_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
EB1,Echooka Unit No. 1,EB1_75AUG15.txt,EB1_75AUG15,15-AUG-1975,207.26,-0.736,64,96,96,all_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
EB1,Echooka Unit No. 1,EB1_75AUG15.txt,EB1_75AUG15,15-AUG-1975,210.31,-0.603,65,96,96,all_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
EB1,Echooka Unit No. 1,EB1_75AUG15.txt,EB1_75AUG15,15-AUG-1975,213.36,-0.496,66,96,96,all_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
EB1,Echooka Unit No. 1,EB1_75AUG15.txt,EB1_75AUG15,15-AUG-1975,216.41,-0.406,67,96,96,all_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
EB1,Echooka Unit No. 1,EB1_75AUG15.txt,EB1_75AUG15,15-AUG-1975,219.46,-0.324,68,96,96,all_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
EB1,Echooka Unit No. 1,EB1_75AUG15.txt,EB1_75AUG15,15-AUG-1975,222.5,-0.255,69,96,96,all_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
EB1,Echooka Unit No. 1,EB1_75AUG15.txt,EB1_75AUG15,15-AUG-1975,225.55,-0.196,70,96,96,all_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
EB1,Echooka Unit No. 1,EB1_75AUG15.txt,EB1_75AUG15,15-AUG-1975,228.6,-0.167,71,96,96,all_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
EB1,Echooka Unit No. 1,EB1_75AUG15.txt,EB1_75AUG15,15-AUG-1975,231.65,-0.152,72,96,96,all_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
EB1,Echooka Unit No. 1,EB1_75AUG15.txt,EB1_75AUG15,15-AUG-1975,234.7,-0.147,73,96,96,all_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
EB1,Echooka Unit No. 1,EB1_75AUG15.txt,EB1_75AUG15,15-AUG-1975,237.74,-0.145,74,96,96,all_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
EB1,Echooka Unit No. 1,EB1_75AUG15.txt,EB1_75AUG15,15-AUG-1975,240.79,-0.138,75,96,96,all_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
EB1,Echooka Unit No. 1,EB1_75AUG15.txt,EB1_75AUG15,15-AUG-1975,243.84,-0.138,76,96,96,all_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
EB1,Echooka Unit No. 1,EB1_75AUG15.txt,EB1_75AUG15,15-AUG-1975,246.89,-0.139,77,96,96,all_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
EB1,Echooka Unit No. 1,EB1_75AUG15.txt,EB1_75AUG15,15-AUG-1975,249.94,-0.139,78,96,96,all_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
EB1,Echooka Unit No. 1,EB1_75AUG15.txt,EB1_75AUG15,15-AUG-1975,252.98,-0.126,79,96,96,all_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
EB1,Echooka Unit No. 1,EB1_75AUG15.txt,EB1_75AUG15,15-AUG-1975,256.03,-0.108,80,96,96,all_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
EB1,Echooka Unit No. 1,EB1_75AUG15.txt,EB1_75AUG15,15-AUG-1975,259.08,-0.065,81,96,96,all_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
EB1,Echooka Unit No. 1,EB1_75AUG15.txt,EB1_75AUG15,15-AUG-1975,262.13,0.002,82,96,96,all_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
EB1,Echooka Unit No. 1,EB1_75AUG15.txt,EB1_75AUG15,15-AUG-1975,265.18,0.075,83,96,96,all_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
EB1,Echooka Unit No. 1,EB1_75AUG15.txt,EB1_75AUG15,15-AUG-1975,268.22,0.155,84,96,96,all_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
EB1,Echooka Unit No. 1,EB1_75AUG15.txt,EB1_75AUG15,15-AUG-1975,271.27,0.266,85,96,96,all_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
EB1,Echooka Unit No. 1,EB1_75AUG15.txt,EB1_75AUG15,15-AUG-1975,274.32,0.344,86,96,96,all_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
EB1,Echooka Unit No. 1,EB1_75AUG15.txt,EB1_75AUG15,15-AUG-1975,277.37,0.429,87,96,96,all_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
EB1,Echooka Unit No. 1,EB1_75AUG15.txt,EB1_75AUG15,15-AUG-1975,280.42,0.518,88,96,96,all_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
EB1,Echooka Unit No. 1,EB1_75AUG15.txt,EB1_75AUG15,15-AUG-1975,283.46,0.604,89,96,96,all_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
EB1,Echooka Unit No. 1,EB1_75AUG15.txt,EB1_75AUG15,15-AUG-1975,286.51,0.698,90,96,96,all_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
EB1,Echooka Unit No. 1,EB1_75AUG15.txt,EB1_75AUG15,15-AUG-1975,289.56,0.782,91,96,96,all_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
EB1,Echooka Unit No. 1,EB1_75AUG15.txt,EB1_75AUG15,15-AUG-1975,292.61,0.852,92,96,96,all_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
EB1,Echooka Unit No. 1,EB1_75AUG15.txt,EB1_75AUG15,15-AUG-1975,295.66,0.925,93,96,96,all_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
EB1,Echooka Unit No. 1,EB1_75AUG15.txt,EB1_75AUG15,15-AUG-1975,298.7,1.0,94,96,96,all_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
EB1,Echooka Unit No. 1,EB1_75AUG15.txt,EB1_75AUG15,15-AUG-1975,301.75,1.085,95,96,96,all_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
EB1,Echooka Unit No. 1,EB1_75AUG15.txt,EB1_75AUG15,15-AUG-1975,304.8,1.154,96,96,96,all_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
EB1,Echooka Unit No. 1,EB1_73SEP26.txt,EB1_73SEP26,26-SEP-1973,12.19,-4.429,1,167,160,evenly_sampled_max_160_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
EB1,Echooka Unit No. 1,EB1_73SEP26.txt,EB1_73SEP26,26-SEP-1973,18.29,-4.242,2,167,160,evenly_sampled_max_160_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
EB1,Echooka Unit No. 1,EB1_73SEP26.txt,EB1_73SEP26,26-SEP-1973,24.38,-4.04,3,167,160,evenly_sampled_max_160_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
