object_id,permit_number,api_number,well_name,temperature_model_id,temperature_model_depth_role,depth_m,temperature_model_c,temperature_model_method,temperature_extrapolated_below_profile,temperature_extrapolation_below_profile_m,temperature_model_status,temperature_profile_code,temperature_profile_file,temperature_profile_max_depth_m,temperature_gradient_c_per_100m,temperature_gradient_source,temperature_profile_link_method,stability_input_readiness,temperature_model_product_role,stability_top_base_thickness_status
736,2091010,50029203400200,PRUDHOE BAY UNIT Q-04B,g10015_profile_interpolation_v1,depth_basis,2752.344,,blocked_no_temperature_profile,False,0.0,blocked_no_temperature_profile,,,,,none,no_matching_g10015_profile_for_nearest_ggd223_code,needs_temperature_profile_match,temperature_input_only_not_stability_result,not_calculated
734,1780820,50029203400000,PRUDHOE BAY UNIT Q-04,g10015_profile_interpolation_v1,nearest_permafrost_control,640.0,,blocked_no_temperature_profile,False,0.0,blocked_no_temperature_profile,,,,,none,no_matching_g10015_profile_for_nearest_ggd223_code,needs_temperature_profile_match,temperature_input_only_not_stability_result,not_calculated
734,1780820,50029203400000,PRUDHOE BAY UNIT Q-04,g10015_profile_interpolation_v1,depth_basis,2805.684,,blocked_no_temperature_profile,False,0.0,blocked_no_temperature_profile,,,,,none,no_matching_g10015_profile_for_nearest_ggd223_code,needs_temperature_profile_match,temperature_input_only_not_stability_result,not_calculated
660,1780250,50029203010000,PRUDHOE BAY UNIT Q-01,g10015_profile_interpolation_v1,nearest_permafrost_control,640.0,,blocked_no_temperature_profile,False,0.0,blocked_no_temperature_profile,,,,,none,no_matching_g10015_profile_for_nearest_ggd223_code,needs_temperature_profile_match,temperature_input_only_not_stability_result,not_calculated
660,1780250,50029203010000,PRUDHOE BAY UNIT Q-01,g10015_profile_interpolation_v1,depth_basis,2833.7256,,blocked_no_temperature_profile,False,0.0,blocked_no_temperature_profile,,,,,none,no_matching_g10015_profile_for_nearest_ggd223_code,needs_temperature_profile_match,temperature_input_only_not_stability_result,not_calculated
661,1971260,50029203010100,PRUDHOE BAY UNIT Q-01A,g10015_profile_interpolation_v1,nearest_permafrost_control,640.0,,blocked_no_temperature_profile,False,0.0,blocked_no_temperature_profile,,,,,none,no_matching_g10015_profile_for_nearest_ggd223_code,needs_temperature_profile_match,temperature_input_only_not_stability_result,not_calculated
661,1971260,50029203010100,PRUDHOE BAY UNIT Q-01A,g10015_profile_interpolation_v1,depth_basis,2731.3128,,blocked_no_temperature_profile,False,0.0,blocked_no_temperature_profile,,,,,none,no_matching_g10015_profile_for_nearest_ggd223_code,needs_temperature_profile_match,temperature_input_only_not_stability_result,not_calculated
735,1952070,50029203400100,PRUDHOE BAY UNIT Q-04A,g10015_profile_interpolation_v1,nearest_permafrost_control,640.0,,blocked_no_temperature_profile,False,0.0,blocked_no_temperature_profile,,,,,none,no_matching_g10015_profile_for_nearest_ggd223_code,needs_temperature_profile_match,temperature_input_only_not_stability_result,not_calculated
735,1952070,50029203400100,PRUDHOE BAY UNIT Q-04A,g10015_profile_interpolation_v1,depth_basis,2744.1144,,blocked_no_temperature_profile,False,0.0,blocked_no_temperature_profile,,,,,none,no_matching_g10015_profile_for_nearest_ggd223_code,needs_temperature_profile_match,temperature_input_only_not_stability_result,not_calculated
742,1780860,50029203440000,PRUDHOE BAY UNIT Q-05,g10015_profile_interpolation_v1,nearest_permafrost_control,640.0,,blocked_no_temperature_profile,False,0.0,blocked_no_temperature_profile,,,,,none,no_matching_g10015_profile_for_nearest_ggd223_code,needs_temperature_profile_match,temperature_input_only_not_stability_result,not_calculated
742,1780860,50029203440000,PRUDHOE BAY UNIT Q-05,g10015_profile_interpolation_v1,depth_basis,2793.7968,,blocked_no_temperature_profile,False,0.0,blocked_no_temperature_profile,,,,,none,no_matching_g10015_profile_for_nearest_ggd223_code,needs_temperature_profile_match,temperature_input_only_not_stability_result,not_calculated
744,2071560,50029203440200,PRUDHOE BAY UNIT Q-05B,g10015_profile_interpolation_v1,nearest_permafrost_control,640.0,,blocked_no_temperature_profile,False,0.0,blocked_no_temperature_profile,,,,,none,no_matching_g10015_profile_for_nearest_ggd223_code,needs_temperature_profile_match,temperature_input_only_not_stability_result,not_calculated
744,2071560,50029203440200,PRUDHOE BAY UNIT Q-05B,g10015_profile_interpolation_v1,depth_basis,2747.4672,,blocked_no_temperature_profile,False,0.0,blocked_no_temperature_profile,,,,,none,no_matching_g10015_profile_for_nearest_ggd223_code,needs_temperature_profile_match,temperature_input_only_not_stability_result,not_calculated
743,1940910,50029203440100,PRUDHOE BAY UNIT Q-05A,g10015_profile_interpolation_v1,nearest_permafrost_control,640.0,,blocked_no_temperature_profile,False,0.0,blocked_no_temperature_profile,,,,,none,no_matching_g10015_profile_for_nearest_ggd223_code,needs_temperature_profile_match,temperature_input_only_not_stability_result,not_calculated
743,1940910,50029203440100,PRUDHOE BAY UNIT Q-05A,g10015_profile_interpolation_v1,depth_basis,2746.248,,blocked_no_temperature_profile,False,0.0,blocked_no_temperature_profile,,,,,none,no_matching_g10015_profile_for_nearest_ggd223_code,needs_temperature_profile_match,temperature_input_only_not_stability_result,not_calculated
746,1780900,50029203460000,PRUDHOE BAY UNIT Q-06,g10015_profile_interpolation_v1,nearest_permafrost_control,640.0,,blocked_no_temperature_profile,False,0.0,blocked_no_temperature_profile,,,,,none,no_matching_g10015_profile_for_nearest_ggd223_code,needs_temperature_profile_match,temperature_input_only_not_stability_result,not_calculated
746,1780900,50029203460000,PRUDHOE BAY UNIT Q-06,g10015_profile_interpolation_v1,depth_basis,2815.7424,,blocked_no_temperature_profile,False,0.0,blocked_no_temperature_profile,,,,,none,no_matching_g10015_profile_for_nearest_ggd223_code,needs_temperature_profile_match,temperature_input_only_not_stability_result,not_calculated
747,1980900,50029203460100,PRUDHOE BAY UNIT Q-06A,g10015_profile_interpolation_v1,nearest_permafrost_control,640.0,,blocked_no_temperature_profile,False,0.0,blocked_no_temperature_profile,,,,,none,no_matching_g10015_profile_for_nearest_ggd223_code,needs_temperature_profile_match,temperature_input_only_not_stability_result,not_calculated
747,1980900,50029203460100,PRUDHOE BAY UNIT Q-06A,g10015_profile_interpolation_v1,depth_basis,2751.4296,,blocked_no_temperature_profile,False,0.0,blocked_no_temperature_profile,,,,,none,no_matching_g10015_profile_for_nearest_ggd223_code,needs_temperature_profile_match,temperature_input_only_not_stability_result,not_calculated
748,2171670,50029203460200,PRUDHOE BAY UNIT Q-06BXX,g10015_profile_interpolation_v1,nearest_permafrost_control,640.0,,blocked_no_temperature_profile,False,0.0,blocked_no_temperature_profile,,,,,none,no_matching_g10015_profile_for_nearest_ggd223_code,missing_depth_or_permafrost_context,temperature_input_only_not_stability_result,not_calculated
748,2171670,50029203460200,PRUDHOE BAY UNIT Q-06BXX,g10015_profile_interpolation_v1,depth_basis,,,blocked_missing_depth,False,0.0,blocked_missing_depth,,,,,none,no_matching_g10015_profile_for_nearest_ggd223_code,missing_depth_or_permafrost_context,temperature_input_only_not_stability_result,not_calculated
758,2031570,50029203520200,PRUDHOE BAY UNIT Q-07B,g10015_profile_interpolation_v1,nearest_permafrost_control,640.0,,blocked_no_temperature_profile,False,0.0,blocked_no_temperature_profile,,,,,none,no_matching_g10015_profile_for_nearest_ggd223_code,needs_temperature_profile_match,temperature_input_only_not_stability_result,not_calculated
758,2031570,50029203520200,PRUDHOE BAY UNIT Q-07B,g10015_profile_interpolation_v1,depth_basis,2750.2104,,blocked_no_temperature_profile,False,0.0,blocked_no_temperature_profile,,,,,none,no_matching_g10015_profile_for_nearest_ggd223_code,needs_temperature_profile_match,temperature_input_only_not_stability_result,not_calculated
756,1780980,50029203520000,PRUDHOE BAY UNIT Q-07,g10015_profile_interpolation_v1,nearest_permafrost_control,640.0,,blocked_no_temperature_profile,False,0.0,blocked_no_temperature_profile,,,,,none,no_matching_g10015_profile_for_nearest_ggd223_code,needs_temperature_profile_match,temperature_input_only_not_stability_result,not_calculated
756,1780980,50029203520000,PRUDHOE BAY UNIT Q-07,g10015_profile_interpolation_v1,depth_basis,2786.7864,,blocked_no_temperature_profile,False,0.0,blocked_no_temperature_profile,,,,,none,no_matching_g10015_profile_for_nearest_ggd223_code,needs_temperature_profile_match,temperature_input_only_not_stability_result,not_calculated
757,1980030,50029203520100,PRUDHOE BAY UNIT Q-07A,g10015_profile_interpolation_v1,nearest_permafrost_control,640.0,,blocked_no_temperature_profile,False,0.0,blocked_no_temperature_profile,,,,,none,no_matching_g10015_profile_for_nearest_ggd223_code,needs_temperature_profile_match,temperature_input_only_not_stability_result,not_calculated
757,1980030,50029203520100,PRUDHOE BAY UNIT Q-07A,g10015_profile_interpolation_v1,depth_basis,2746.248,,blocked_no_temperature_profile,False,0.0,blocked_no_temperature_profile,,,,,none,no_matching_g10015_profile_for_nearest_ggd223_code,needs_temperature_profile_match,temperature_input_only_not_stability_result,not_calculated
1082,1800880,50029205010000,PRUDHOE BAY UNIT 15-10,g10015_profile_interpolation_v1,nearest_permafrost_control,619.0,,blocked_no_temperature_profile,False,0.0,blocked_no_temperature_profile,,,,,none,no_matching_g10015_profile_for_nearest_ggd223_code,needs_temperature_profile_match,temperature_input_only_not_stability_result,not_calculated
1082,1800880,50029205010000,PRUDHOE BAY UNIT 15-10,g10015_profile_interpolation_v1,depth_basis,2720.0352000000003,,blocked_no_temperature_profile,False,0.0,blocked_no_temperature_profile,,,,,none,no_matching_g10015_profile_for_nearest_ggd223_code,needs_temperature_profile_match,temperature_input_only_not_stability_result,not_calculated
1083,1880850,50029205010100,PRUDHOE BAY UNIT 15-10A,g10015_profile_interpolation_v1,nearest_permafrost_control,619.0,,blocked_no_temperature_profile,False,0.0,blocked_no_temperature_profile,,,,,none,no_matching_g10015_profile_for_nearest_ggd223_code,needs_temperature_profile_match,temperature_input_only_not_stability_result,not_calculated
1083,1880850,50029205010100,PRUDHOE BAY UNIT 15-10A,g10015_profile_interpolation_v1,depth_basis,2675.8392000000003,,blocked_no_temperature_profile,False,0.0,blocked_no_temperature_profile,,,,,none,no_matching_g10015_profile_for_nearest_ggd223_code,needs_temperature_profile_match,temperature_input_only_not_stability_result,not_calculated
211,1700250,50029200690000,MILNE PT UNIT 18-01,g10015_profile_interpolation_v1,nearest_permafrost_control,530.0,,blocked_no_temperature_profile,False,0.0,blocked_no_temperature_profile,,,,,none,no_matching_g10015_profile_for_nearest_ggd223_code,needs_temperature_profile_match,temperature_input_only_not_stability_result,not_calculated
211,1700250,50029200690000,MILNE PT UNIT 18-01,g10015_profile_interpolation_v1,depth_basis,3375.3552,,blocked_no_temperature_profile,False,0.0,blocked_no_temperature_profile,,,,,none,no_matching_g10015_profile_for_nearest_ggd223_code,needs_temperature_profile_match,temperature_input_only_not_stability_result,not_calculated
3620,1990860,50029218420100,PRUDHOE BAY UNIT 15-25A,g10015_profile_interpolation_v1,nearest_permafrost_control,619.0,,blocked_no_temperature_profile,False,0.0,blocked_no_temperature_profile,,,,,none,no_matching_g10015_profile_for_nearest_ggd223_code,needs_temperature_profile_match,temperature_input_only_not_stability_result,not_calculated
3620,1990860,50029218420100,PRUDHOE BAY UNIT 15-25A,g10015_profile_interpolation_v1,depth_basis,2685.8976,,blocked_no_temperature_profile,False,0.0,blocked_no_temperature_profile,,,,,none,no_matching_g10015_profile_for_nearest_ggd223_code,needs_temperature_profile_match,temperature_input_only_not_stability_result,not_calculated
3621,2080240,50029218420200,PRUDHOE BAY UNIT 15-25B,g10015_profile_interpolation_v1,nearest_permafrost_control,619.0,,blocked_no_temperature_profile,False,0.0,blocked_no_temperature_profile,,,,,none,no_matching_g10015_profile_for_nearest_ggd223_code,needs_temperature_profile_match,temperature_input_only_not_stability_result,not_calculated
3621,2080240,50029218420200,PRUDHOE BAY UNIT 15-25B,g10015_profile_interpolation_v1,depth_basis,2668.5240000000003,,blocked_no_temperature_profile,False,0.0,blocked_no_temperature_profile,,,,,none,no_matching_g10015_profile_for_nearest_ggd223_code,needs_temperature_profile_match,temperature_input_only_not_stability_result,not_calculated
3619,1880800,50029218420000,PRUDHOE BAY UNIT 15-25,g10015_profile_interpolation_v1,nearest_permafrost_control,619.0,,blocked_no_temperature_profile,False,0.0,blocked_no_temperature_profile,,,,,none,no_matching_g10015_profile_for_nearest_ggd223_code,needs_temperature_profile_match,temperature_input_only_not_stability_result,not_calculated
3619,1880800,50029218420000,PRUDHOE BAY UNIT 15-25,g10015_profile_interpolation_v1,depth_basis,2723.0832,,blocked_no_temperature_profile,False,0.0,blocked_no_temperature_profile,,,,,none,no_matching_g10015_profile_for_nearest_ggd223_code,needs_temperature_profile_match,temperature_input_only_not_stability_result,not_calculated
2449,1931380,50029212010100,PRUDHOE BAY UNIT 15-09A,g10015_profile_interpolation_v1,nearest_permafrost_control,619.0,,blocked_no_temperature_profile,False,0.0,blocked_no_temperature_profile,,,,,none,no_matching_g10015_profile_for_nearest_ggd223_code,needs_temperature_profile_match,temperature_input_only_not_stability_result,not_calculated
2449,1931380,50029212010100,PRUDHOE BAY UNIT 15-09A,g10015_profile_interpolation_v1,depth_basis,2767.5840000000003,,blocked_no_temperature_profile,False,0.0,blocked_no_temperature_profile,,,,,none,no_matching_g10015_profile_for_nearest_ggd223_code,needs_temperature_profile_match,temperature_input_only_not_stability_result,not_calculated
2448,1841800,50029212010000,PRUDHOE BAY UNIT 15-09,g10015_profile_interpolation_v1,nearest_permafrost_control,619.0,,blocked_no_temperature_profile,False,0.0,blocked_no_temperature_profile,,,,,none,no_matching_g10015_profile_for_nearest_ggd223_code,needs_temperature_profile_match,temperature_input_only_not_stability_result,not_calculated
2448,1841800,50029212010000,PRUDHOE BAY UNIT 15-09,g10015_profile_interpolation_v1,depth_basis,2730.3984,,blocked_no_temperature_profile,False,0.0,blocked_no_temperature_profile,,,,,none,no_matching_g10015_profile_for_nearest_ggd223_code,needs_temperature_profile_match,temperature_input_only_not_stability_result,not_calculated
2450,2120240,50029212010200,PRUDHOE BAY UNIT 15-09B,g10015_profile_interpolation_v1,nearest_permafrost_control,619.0,,blocked_no_temperature_profile,False,0.0,blocked_no_temperature_profile,,,,,none,no_matching_g10015_profile_for_nearest_ggd223_code,needs_temperature_profile_match,temperature_input_only_not_stability_result,not_calculated
2450,2120240,50029212010200,PRUDHOE BAY UNIT 15-09B,g10015_profile_interpolation_v1,depth_basis,2702.3568,,blocked_no_temperature_profile,False,0.0,blocked_no_temperature_profile,,,,,none,no_matching_g10015_profile_for_nearest_ggd223_code,needs_temperature_profile_match,temperature_input_only_not_stability_result,not_calculated
4396,1920780,50029222820000,PRUDHOE BAY UNIT 15-30,g10015_profile_interpolation_v1,nearest_permafrost_control,619.0,,blocked_no_temperature_profile,False,0.0,blocked_no_temperature_profile,,,,,none,no_matching_g10015_profile_for_nearest_ggd223_code,needs_temperature_profile_match,temperature_input_only_not_stability_result,not_calculated
4396,1920780,50029222820000,PRUDHOE BAY UNIT 15-30,g10015_profile_interpolation_v1,depth_basis,2675.2296,,blocked_no_temperature_profile,False,0.0,blocked_no_temperature_profile,,,,,none,no_matching_g10015_profile_for_nearest_ggd223_code,needs_temperature_profile_match,temperature_input_only_not_stability_result,not_calculated
4397,2020890,50029222820100,PRUDHOE BAY UNIT 15-30A,g10015_profile_interpolation_v1,nearest_permafrost_control,619.0,,blocked_no_temperature_profile,False,0.0,blocked_no_temperature_profile,,,,,none,no_matching_g10015_profile_for_nearest_ggd223_code,needs_temperature_profile_match,temperature_input_only_not_stability_result,not_calculated
4397,2020890,50029222820100,PRUDHOE BAY UNIT 15-30A,g10015_profile_interpolation_v1,depth_basis,2674.6200000000003,,blocked_no_temperature_profile,False,0.0,blocked_no_temperature_profile,,,,,none,no_matching_g10015_profile_for_nearest_ggd223_code,needs_temperature_profile_match,temperature_input_only_not_stability_result,not_calculated
4398,2100370,50029222820200,PRUDHOE BAY UNIT 15-30B,g10015_profile_interpolation_v1,nearest_permafrost_control,619.0,,blocked_no_temperature_profile,False,0.0,blocked_no_temperature_profile,,,,,none,no_matching_g10015_profile_for_nearest_ggd223_code,needs_temperature_profile_match,temperature_input_only_not_stability_result,not_calculated
4398,2100370,50029222820200,PRUDHOE BAY UNIT 15-30B,g10015_profile_interpolation_v1,depth_basis,2662.4280000000003,,blocked_no_temperature_profile,False,0.0,blocked_no_temperature_profile,,,,,none,no_matching_g10015_profile_for_nearest_ggd223_code,needs_temperature_profile_match,temperature_input_only_not_stability_result,not_calculated
5209,1970180,50029227400000,PRUDHOE BAY UNIT GC-02E,g10015_profile_interpolation_v1,nearest_permafrost_control,619.0,,blocked_no_temperature_profile,False,0.0,blocked_no_temperature_profile,,,,,none,no_matching_g10015_profile_for_nearest_ggd223_code,needs_temperature_profile_match,temperature_input_only_not_stability_result,not_calculated
5209,1970180,50029227400000,PRUDHOE BAY UNIT GC-02E,g10015_profile_interpolation_v1,depth_basis,1729.74,,blocked_no_temperature_profile,False,0.0,blocked_no_temperature_profile,,,,,none,no_matching_g10015_profile_for_nearest_ggd223_code,needs_temperature_profile_match,temperature_input_only_not_stability_result,not_calculated
2408,1841550,50029211800000,PRUDHOE BAY UNIT 15-08,g10015_profile_interpolation_v1,nearest_permafrost_control,619.0,,blocked_no_temperature_profile,False,0.0,blocked_no_temperature_profile,,,,,none,no_matching_g10015_profile_for_nearest_ggd223_code,needs_temperature_profile_match,temperature_input_only_not_stability_result,not_calculated
2408,1841550,50029211800000,PRUDHOE BAY UNIT 15-08,g10015_profile_interpolation_v1,depth_basis,2693.5176,,blocked_no_temperature_profile,False,0.0,blocked_no_temperature_profile,,,,,none,no_matching_g10015_profile_for_nearest_ggd223_code,needs_temperature_profile_match,temperature_input_only_not_stability_result,not_calculated
2409,1931340,50029211800100,PRUDHOE BAY UNIT 15-08A,g10015_profile_interpolation_v1,nearest_permafrost_control,619.0,,blocked_no_temperature_profile,False,0.0,blocked_no_temperature_profile,,,,,none,no_matching_g10015_profile_for_nearest_ggd223_code,needs_temperature_profile_match,temperature_input_only_not_stability_result,not_calculated
2409,1931340,50029211800100,PRUDHOE BAY UNIT 15-08A,g10015_profile_interpolation_v1,depth_basis,2667.6096,,blocked_no_temperature_profile,False,0.0,blocked_no_temperature_profile,,,,,none,no_matching_g10015_profile_for_nearest_ggd223_code,needs_temperature_profile_match,temperature_input_only_not_stability_result,not_calculated
2410,1971820,50029211800200,PRUDHOE BAY UNIT 15-08B,g10015_profile_interpolation_v1,nearest_permafrost_control,619.0,,blocked_no_temperature_profile,False,0.0,blocked_no_temperature_profile,,,,,none,no_matching_g10015_profile_for_nearest_ggd223_code,needs_temperature_profile_match,temperature_input_only_not_stability_result,not_calculated
2410,1971820,50029211800200,PRUDHOE BAY UNIT 15-08B,g10015_profile_interpolation_v1,depth_basis,2673.7056,,blocked_no_temperature_profile,False,0.0,blocked_no_temperature_profile,,,,,none,no_matching_g10015_profile_for_nearest_ggd223_code,needs_temperature_profile_match,temperature_input_only_not_stability_result,not_calculated
2411,2031210,50029211800300,PRUDHOE BAY UNIT 15-08C,g10015_profile_interpolation_v1,nearest_permafrost_control,619.0,,blocked_no_temperature_profile,False,0.0,blocked_no_temperature_profile,,,,,none,no_matching_g10015_profile_for_nearest_ggd223_code,needs_temperature_profile_match,temperature_input_only_not_stability_result,not_calculated
2411,2031210,50029211800300,PRUDHOE BAY UNIT 15-08C,g10015_profile_interpolation_v1,depth_basis,2676.7536,,blocked_no_temperature_profile,False,0.0,blocked_no_temperature_profile,,,,,none,no_matching_g10015_profile_for_nearest_ggd223_code,needs_temperature_profile_match,temperature_input_only_not_stability_result,not_calculated
2412,2050050,50029211806000,PRUDHOE BAY UNIT 15-08CL1,g10015_profile_interpolation_v1,nearest_permafrost_control,619.0,,blocked_no_temperature_profile,False,0.0,blocked_no_temperature_profile,,,,,none,no_matching_g10015_profile_for_nearest_ggd223_code,needs_temperature_profile_match,temperature_input_only_not_stability_result,not_calculated
2412,2050050,50029211806000,PRUDHOE BAY UNIT 15-08CL1,g10015_profile_interpolation_v1,depth_basis,2689.5552,,blocked_no_temperature_profile,False,0.0,blocked_no_temperature_profile,,,,,none,no_matching_g10015_profile_for_nearest_ggd223_code,needs_temperature_profile_match,temperature_input_only_not_stability_result,not_calculated
4710,1940470,50029224620000,PRUDHOE BAY UNIT 15-32,g10015_profile_interpolation_v1,nearest_permafrost_control,619.0,,blocked_no_temperature_profile,False,0.0,blocked_no_temperature_profile,,,,,none,no_matching_g10015_profile_for_nearest_ggd223_code,needs_temperature_profile_match,temperature_input_only_not_stability_result,not_calculated
4710,1940470,50029224620000,PRUDHOE BAY UNIT 15-32,g10015_profile_interpolation_v1,depth_basis,2699.0040000000004,,blocked_no_temperature_profile,False,0.0,blocked_no_temperature_profile,,,,,none,no_matching_g10015_profile_for_nearest_ggd223_code,needs_temperature_profile_match,temperature_input_only_not_stability_result,not_calculated
4711,2011840,50029224620100,PRUDHOE BAY UNIT 15-32A,g10015_profile_interpolation_v1,nearest_permafrost_control,619.0,,blocked_no_temperature_profile,False,0.0,blocked_no_temperature_profile,,,,,none,no_matching_g10015_profile_for_nearest_ggd223_code,needs_temperature_profile_match,temperature_input_only_not_stability_result,not_calculated
4711,2011840,50029224620100,PRUDHOE BAY UNIT 15-32A,g10015_profile_interpolation_v1,depth_basis,2716.3776000000003,,blocked_no_temperature_profile,False,0.0,blocked_no_temperature_profile,,,,,none,no_matching_g10015_profile_for_nearest_ggd223_code,needs_temperature_profile_match,temperature_input_only_not_stability_result,not_calculated
4712,2100620,50029224620200,PRUDHOE BAY UNIT 15-32B,g10015_profile_interpolation_v1,nearest_permafrost_control,619.0,,blocked_no_temperature_profile,False,0.0,blocked_no_temperature_profile,,,,,none,no_matching_g10015_profile_for_nearest_ggd223_code,needs_temperature_profile_match,temperature_input_only_not_stability_result,not_calculated
4712,2100620,50029224620200,PRUDHOE BAY UNIT 15-32B,g10015_profile_interpolation_v1,depth_basis,2687.1168,,blocked_no_temperature_profile,False,0.0,blocked_no_temperature_profile,,,,,none,no_matching_g10015_profile_for_nearest_ggd223_code,needs_temperature_profile_match,temperature_input_only_not_stability_result,not_calculated
4713,2171040,50029224620300,PRUDHOE BAY UNIT 15-32C,g10015_profile_interpolation_v1,nearest_permafrost_control,619.0,,blocked_no_temperature_profile,False,0.0,blocked_no_temperature_profile,,,,,none,no_matching_g10015_profile_for_nearest_ggd223_code,needs_temperature_profile_match,temperature_input_only_not_stability_result,not_calculated
4713,2171040,50029224620300,PRUDHOE BAY UNIT 15-32C,g10015_profile_interpolation_v1,depth_basis,2714.5488,,blocked_no_temperature_profile,False,0.0,blocked_no_temperature_profile,,,,,none,no_matching_g10015_profile_for_nearest_ggd223_code,needs_temperature_profile_match,temperature_input_only_not_stability_result,not_calculated
4982,1951740,50029226170000,PRUDHOE BAY UNIT 15-47,g10015_profile_interpolation_v1,nearest_permafrost_control,619.0,,blocked_no_temperature_profile,False,0.0,blocked_no_temperature_profile,,,,,none,no_matching_g10015_profile_for_nearest_ggd223_code,needs_temperature_profile_match,temperature_input_only_not_stability_result,not_calculated
4982,1951740,50029226170000,PRUDHOE BAY UNIT 15-47,g10015_profile_interpolation_v1,depth_basis,2733.4464000000003,,blocked_no_temperature_profile,False,0.0,blocked_no_temperature_profile,,,,,none,no_matching_g10015_profile_for_nearest_ggd223_code,needs_temperature_profile_match,temperature_input_only_not_stability_result,not_calculated
4302,1911280,50029222230000,PRUDHOE BAY UNIT 15-24,g10015_profile_interpolation_v1,nearest_permafrost_control,619.0,,blocked_no_temperature_profile,False,0.0,blocked_no_temperature_profile,,,,,none,no_matching_g10015_profile_for_nearest_ggd223_code,needs_temperature_profile_match,temperature_input_only_not_stability_result,not_calculated
4302,1911280,50029222230000,PRUDHOE BAY UNIT 15-24,g10015_profile_interpolation_v1,depth_basis,2765.7552,,blocked_no_temperature_profile,False,0.0,blocked_no_temperature_profile,,,,,none,no_matching_g10015_profile_for_nearest_ggd223_code,needs_temperature_profile_match,temperature_input_only_not_stability_result,not_calculated
4167,1910580,50029221639500,PRUDHOE BAY UNIT GC-02DXX,g10015_profile_interpolation_v1,nearest_permafrost_control,619.0,,blocked_no_temperature_profile,False,0.0,blocked_no_temperature_profile,,,,,none,no_matching_g10015_profile_for_nearest_ggd223_code,missing_depth_or_permafrost_context,temperature_input_only_not_stability_result,not_calculated
4167,1910580,50029221639500,PRUDHOE BAY UNIT GC-02DXX,g10015_profile_interpolation_v1,depth_basis,,,blocked_missing_depth,False,0.0,blocked_missing_depth,,,,,none,no_matching_g10015_profile_for_nearest_ggd223_code,missing_depth_or_permafrost_context,temperature_input_only_not_stability_result,not_calculated
2375,1841400,50029211660000,PRUDHOE BAY UNIT 15-07,g10015_profile_interpolation_v1,nearest_permafrost_control,619.0,,blocked_no_temperature_profile,False,0.0,blocked_no_temperature_profile,,,,,none,no_matching_g10015_profile_for_nearest_ggd223_code,needs_temperature_profile_match,temperature_input_only_not_stability_result,not_calculated
2375,1841400,50029211660000,PRUDHOE BAY UNIT 15-07,g10015_profile_interpolation_v1,depth_basis,2706.6240000000003,,blocked_no_temperature_profile,False,0.0,blocked_no_temperature_profile,,,,,none,no_matching_g10015_profile_for_nearest_ggd223_code,needs_temperature_profile_match,temperature_input_only_not_stability_result,not_calculated
2376,1940110,50029211660100,PRUDHOE BAY UNIT 15-07A,g10015_profile_interpolation_v1,nearest_permafrost_control,619.0,,blocked_no_temperature_profile,False,0.0,blocked_no_temperature_profile,,,,,none,no_matching_g10015_profile_for_nearest_ggd223_code,needs_temperature_profile_match,temperature_input_only_not_stability_result,not_calculated
2376,1940110,50029211660100,PRUDHOE BAY UNIT 15-07A,g10015_profile_interpolation_v1,depth_basis,2670.9624000000003,,blocked_no_temperature_profile,False,0.0,blocked_no_temperature_profile,,,,,none,no_matching_g10015_profile_for_nearest_ggd223_code,needs_temperature_profile_match,temperature_input_only_not_stability_result,not_calculated
2377,2000980,50029211660200,PRUDHOE BAY UNIT 15-07B,g10015_profile_interpolation_v1,nearest_permafrost_control,619.0,,blocked_no_temperature_profile,False,0.0,blocked_no_temperature_profile,,,,,none,no_matching_g10015_profile_for_nearest_ggd223_code,needs_temperature_profile_match,temperature_input_only_not_stability_result,not_calculated
2377,2000980,50029211660200,PRUDHOE BAY UNIT 15-07B,g10015_profile_interpolation_v1,depth_basis,2660.5992,,blocked_no_temperature_profile,False,0.0,blocked_no_temperature_profile,,,,,none,no_matching_g10015_profile_for_nearest_ggd223_code,needs_temperature_profile_match,temperature_input_only_not_stability_result,not_calculated
2378,2030970,50029211660300,PRUDHOE BAY UNIT 15-07C,g10015_profile_interpolation_v1,nearest_permafrost_control,619.0,,blocked_no_temperature_profile,False,0.0,blocked_no_temperature_profile,,,,,none,no_matching_g10015_profile_for_nearest_ggd223_code,needs_temperature_profile_match,temperature_input_only_not_stability_result,not_calculated
2378,2030970,50029211660300,PRUDHOE BAY UNIT 15-07C,g10015_profile_interpolation_v1,depth_basis,2659.0752,,blocked_no_temperature_profile,False,0.0,blocked_no_temperature_profile,,,,,none,no_matching_g10015_profile_for_nearest_ggd223_code,needs_temperature_profile_match,temperature_input_only_not_stability_result,not_calculated
2381,2100400,50029211666000,PRUDHOE BAY UNIT 15-07CL1,g10015_profile_interpolation_v1,nearest_permafrost_control,619.0,,blocked_no_temperature_profile,False,0.0,blocked_no_temperature_profile,,,,,none,no_matching_g10015_profile_for_nearest_ggd223_code,needs_temperature_profile_match,temperature_input_only_not_stability_result,not_calculated
2381,2100400,50029211666000,PRUDHOE BAY UNIT 15-07CL1,g10015_profile_interpolation_v1,depth_basis,2663.952,,blocked_no_temperature_profile,False,0.0,blocked_no_temperature_profile,,,,,none,no_matching_g10015_profile_for_nearest_ggd223_code,needs_temperature_profile_match,temperature_input_only_not_stability_result,not_calculated
